,name,id,sj_0,sj_1,in_offset,out_offset,dx,roughness,shape,g1,g2,g3,g4,Q_0,h_0,ctrl,A_s,A_c,C,dx_uk,dx_dk,C_uk,C_dk,friction_method
184,189,184,136,139,0,0,340.76640000000003,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
185,190,185,134,141,0,0,340.76640000000003,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
186,191,186,141,142,0,0,347.53296000000006,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
187,192,187,141,143,0,0,96.37776,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
188,193,188,143,144,0,0,152.4,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
189,194,189,144,145,0,0,287.54832,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
190,195,190,145,146,0,0,368.28984,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
191,196,191,145,147,0,0,287.54832,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
192,197,192,310,150,0,0,822.96,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
193,198,193,150,151,0,0,164.1348,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
194,199,194,151,152,0,0,152.4,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
195,200,195,147,148,0,0,1042.5684,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
196,201,196,301,148,0,0,518.1600000000001,120.0,force_main,0.6095999999999999,1e-05,0,0,0,0.6095999999999999,False,0.001,0,0,0,0,0,0,hw
197,202,197,133,131,0,0,274.32,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
198,203,198,131,132,0,0,801.80688,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
199,204,199,130,131,0,0,1107.82608,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
200,205,200,128,130,0,0,426.72,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
201,206,201,128,129,0,0,121.92,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
202,207,202,89,128,0,0,396.24,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
203,208,203,110,109,0,0,335.28000000000003,100.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
204,209,204,125,110,0,0,762.6096,100.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
205,210,205,123,293,0,0,213.36,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
206,211,206,124,125,0,0,30.48,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
207,212,207,125,169,0,0,1128.1867200000002,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
208,213,208,169,171,0,0,640.8115200000001,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
209,214,209,171,174,0,0,182.88,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
210,215,210,174,172,0,0,335.28000000000003,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
211,216,211,172,173,0,0,609.6,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
212,217,212,170,169,0,0,60.96,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
213,218,213,174,175,0,0,245.72976000000003,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
214,219,214,175,176,0,0,365.76,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
215,220,215,176,177,0,0,185.40984,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
216,221,216,177,178,0,0,385.54152000000005,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
217,222,217,179,178,0,0,91.44,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
218,223,218,178,180,0,0,310.83504,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
219,224,219,180,181,0,0,526.17624,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
220,225,220,181,182,0,0,764.4384,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
221,226,221,182,183,0,0,886.0231200000001,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
222,227,222,183,184,0,0,552.02328,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
223,228,223,184,185,0,0,488.62488,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
224,229,224,183,186,0,0,377.00712000000004,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
225,230,225,186,187,0,0,125.66904000000001,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
226,231,226,188,186,0,0,204.45983999999999,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
227,232,227,189,188,0,0,855.6040800000001,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
228,233,228,189,190,0,0,60.96,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
229,234,229,190,191,0,0,182.88,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
230,235,230,190,292,0,0,640.8115200000001,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
231,236,231,192,193,0,0,426.72,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
232,237,232,192,194,0,0,431.04816000000005,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
233,238,233,203,202,0,0,313.82207999999997,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
234,239,234,202,194,0,0,548.64,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
235,240,235,194,195,0,0,457.20000000000005,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
236,241,236,195,197,0,0,396.24,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
237,242,237,197,198,0,0,397.39824,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
238,243,238,197,199,0,0,329.70216000000005,100.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
239,244,239,200,199,0,0,86.19744000000001,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
240,245,240,199,201,0,0,152.4,100.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
241,246,241,201,283,0,0,588.66024,100.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
242,247,242,180,283,0,0,496.18392000000006,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
243,248,243,283,253,0,0,948.3242400000001,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
244,249,244,195,196,0,0,397.39824,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
245,250,245,314,203,0,0,975.36,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
246,251,246,205,204,0,0,410.07792000000006,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
247,252,247,206,205,0,0,962.4060000000001,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
248,253,248,207,206,0,0,431.04816000000005,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
249,254,249,208,207,0,0,306.324,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
250,255,250,233,208,0,0,408.91967999999997,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
251,256,251,231,233,0,0,579.91248,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
252,257,252,270,231,0,0,436.41264,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
253,258,253,271,270,0,0,60.96,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
254,259,254,270,213,0,0,737.21976,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
255,260,255,214,213,0,0,427.81728,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
256,261,256,213,212,0,0,370.81968,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
257,262,257,212,209,0,0,457.20000000000005,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
258,263,258,286,208,0,0,754.0447200000001,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
259,264,259,209,204,0,0,1528.8768,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
260,265,260,210,209,0,0,287.54832,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
261,266,261,211,210,0,0,975.36,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
262,267,262,215,211,0,0,549.49344,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
263,268,263,215,214,0,0,121.92,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
264,269,264,216,215,0,0,521.72616,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
265,270,265,217,216,0,0,275.9964,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
266,271,266,218,217,0,0,275.9964,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
267,272,267,219,218,0,0,381.9144,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
268,273,268,220,219,0,0,68.15328,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
269,274,269,221,220,0,0,91.44,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
270,275,270,220,222,0,0,238.0488,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
271,276,271,222,223,0,0,457.20000000000005,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
272,277,272,224,223,0,0,427.81728,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
273,278,273,225,224,0,0,96.37776,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
274,279,274,224,219,0,0,674.70528,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
275,280,275,226,287,0,0,701.0400000000001,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
276,281,276,227,226,0,0,243.84,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
277,282,277,229,231,0,0,340.76640000000003,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
278,283,278,230,229,0,0,125.66904000000001,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
279,284,279,229,228,0,0,152.4,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
280,285,280,228,227,0,0,251.33808000000002,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
281,286,281,240,226,0,0,390.32688,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
282,287,282,239,240,0,0,182.88,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
283,288,283,231,232,0,0,496.18392000000006,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
284,289,284,228,234,0,0,304.8,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
285,290,285,235,234,0,0,304.8,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
286,291,286,235,227,0,0,251.33808000000002,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
287,292,287,236,235,0,0,91.44,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
288,293,288,237,236,0,0,324.0024,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
289,294,289,238,239,0,0,397.39824,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
290,295,290,237,238,0,0,243.84,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
291,296,291,241,237,0,0,152.4,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
292,297,292,242,241,0,0,518.1600000000001,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
293,298,293,243,242,0,0,858.3168000000001,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
294,299,294,244,243,0,0,396.24,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
295,300,295,245,244,0,0,195.16344,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
296,301,296,246,245,0,0,68.15328,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
297,302,297,247,245,0,0,436.41264,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
298,303,298,248,247,0,0,243.84,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
299,304,299,249,248,0,0,274.32,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
300,305,300,250,249,0,0,916.44216,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
301,306,301,251,250,0,0,310.83504,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
302,307,302,252,251,0,0,60.96,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
303,308,303,253,254,0,0,719.35848,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
304,309,304,254,255,0,0,177.72888,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
305,310,305,255,256,0,0,701.71056,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
306,311,306,255,257,0,0,390.32688,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
307,312,307,257,258,0,0,560.3748,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
308,313,308,290,259,0,0,1249.68,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
309,314,309,259,260,0,0,215.52408000000003,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
310,315,310,260,261,0,0,975.36,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
311,316,311,261,266,0,0,274.32,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
312,317,312,266,269,0,0,884.43816,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
313,319,313,266,267,0,0,91.44,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
314,320,314,267,268,0,0,274.32,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
315,321,315,261,262,0,0,68.15328,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
316,322,316,262,263,0,0,152.4,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
317,323,317,263,264,0,0,195.16344,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
318,324,318,264,265,0,0,642.9756,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
319,326,319,269,311,0,0,238.0488,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
320,327,320,104,105,0,0,121.92,100.0,force_main,0.1016,1e-05,0,0,0,0.1016,False,0.001,0,0,0,0,0,0,hw
321,328,321,95,94,0,0,213.36,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
322,525,322,159,284,0,0,578.32752,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
323,526,323,211,285,0,0,822.96,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
324,527,324,209,286,0,0,473.17152000000004,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
325,528,325,287,288,0,0,365.76,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
326,529,326,287,215,0,0,365.76,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
327,530,327,253,290,0,0,762.0,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
328,531,328,290,289,0,0,792.48,100.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
329,534,329,291,39,0,0,328.2696,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
330,535,330,292,192,0,0,762.6096,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
331,536,331,293,124,0,0,213.36,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
332,537,332,293,72,0,0,243.84,120.0,force_main,0.15239999999999998,1e-05,0,0,0,0.15239999999999998,False,0.001,0,0,0,0,0,0,hw
333,542,333,201,181,0,0,731.52,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
334,543,334,11,12,0,0,274.32,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
335,544,335,12,13,0,0,289.56,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
336,545,336,280,294,0,0,182.88,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
337,546,337,294,188,0,0,670.5600000000001,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
338,547,338,294,295,0,0,182.88,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
339,548,339,295,35,0,0,563.88,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
340,549,340,295,296,0,0,899.1600000000001,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
341,550,341,296,40,0,0,655.32,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
342,551,342,297,330,0,0,640.08,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
343,552,343,125,297,0,0,335.28000000000003,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
344,553,344,27,298,0,0,228.60000000000002,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
345,554,345,298,299,0,0,289.56,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
346,555,346,299,300,0,0,137.16,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
347,556,347,300,24,0,0,228.60000000000002,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
348,597,348,340,311,0,0,15.24,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
349,600,349,302,332,0,0,304.8,120.0,force_main,0.6095999999999999,1e-05,0,0,0,0.6095999999999999,False,0.001,0,0,0,0,0,0,hw
350,602,350,303,304,0,0,182.88,120.0,force_main,0.6095999999999999,1e-05,0,0,0,0.6095999999999999,False,0.001,0,0,0,0,0,0,hw
351,603,351,304,152,0,0,1615.44,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
352,604,352,151,305,0,0,914.4000000000001,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
353,605,353,305,303,0,0,518.1600000000001,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
354,606,354,305,306,0,0,243.84,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
355,607,355,306,309,0,0,213.36,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
356,608,356,309,310,0,0,853.44,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
357,609,357,309,307,0,0,731.52,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
358,610,358,306,307,0,0,487.68,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
359,611,359,307,308,0,0,121.92,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
360,612,360,302,308,0,0,609.6,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
361,613,361,308,148,0,0,365.76,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
362,614,362,310,147,0,0,243.84,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
363,615,363,269,329,0,0,91.44,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
364,616,364,152,153,0,0,152.4,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
365,711,365,285,312,0,0,1219.2,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
366,712,366,312,313,0,0,1524.0,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
367,713,367,204,314,0,0,243.84,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
368,714,368,314,316,0,0,1219.2,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
369,715,369,316,317,0,0,2743.2000000000003,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
370,716,370,316,333,0,0,1219.2,120.0,force_main,0.4064,1e-05,0,0,0,0.4064,False,0.001,0,0,0,0,0,0,hw
371,717,371,315,279,0,0,91.44,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
372,718,372,317,320,0,0,731.52,120.0,force_main,0.2032,1e-05,0,0,0,0.2032,False,0.001,0,0,0,0,0,0,hw
373,719,373,317,321,0,0,243.84,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
374,720,374,317,318,0,0,152.4,120.0,force_main,0.30479999999999996,1e-05,0,0,0,0.30479999999999996,False,0.001,0,0,0,0,0,0,hw
